"time [s]"	"region"	"quantity [kg]"	"flux"	"flux_in"	"flux_out"	"mass"	"source"	"source_in"	"source_out"	"flux_increment"	"source_increment"	"flux_cumulative"	"source_cumulative"	"error"
9.78286e+11	"v1_12"	"I129"	0	0	0	2.28735e-10	0	0	0	0	0	0	0	0
9.78286e+11	"v1_15"	"I129"	0	0	0	3.4679e-12	0	0	0	0	0	0	0	0
9.78286e+11	"v1_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_171"	"I129"	0	0	0	3.89736	0	0	0	0	0	0	0	0
9.78286e+11	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_311"	"I129"	0	0	0	1.44439e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_321"	"I129"	0	0	0	1.71731e-05	0	0	0	0	0	0	0	0
9.78286e+11	"v1_322"	"I129"	0	0	0	1.51029e-14	0	0	0	0	0	0	0	0
9.78286e+11	"v1_341"	"I129"	0	0	0	210.042	0	0	0	0	0	0	0	0
9.78286e+11	"v1_411"	"I129"	0	0	0	0.658505	0	0	0	0	0	0	0	0
9.78286e+11	"v1_412"	"I129"	0	0	0	0.0596814	0	0	0	0	0	0	0	0
9.78286e+11	"v1_441"	"I129"	0	0	0	1.87046e-12	0	0	0	0	0	0	0	0
9.78286e+11	"v1_442"	"I129"	0	0	0	7.48648e-22	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1331"	"I129"	0	0	0	5.52927e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1332"	"I129"	0	0	0	3.72686e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1333"	"I129"	0	0	0	39820.3	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1411"	"I129"	0	0	0	5.26508e+07	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1412"	"I129"	0	0	0	9.71986e+06	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1421"	"I129"	0	0	0	6.2172	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1422"	"I129"	0	0	0	2.8836	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1721"	"I129"	0	0	0	4.60253e-15	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1722"	"I129"	0	0	0	0.338592	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1811"	"I129"	0	0	0	2.2553	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1812"	"I129"	0	0	0	0.0525471	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1921"	"I129"	0	0	0	1.13623	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1922"	"I129"	0	0	0	0.0257778	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1941"	"I129"	0	0	0	7.66475e-06	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1942"	"I129"	0	0	0	1.18773e-06	0	0	0	0	0	0	0	0
9.78286e+11	"v1_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2161"	"I129"	0	0	0	1.28031	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2162"	"I129"	0	0	0	0.895191	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2211"	"I129"	0	0	0	4.54236e-08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2212"	"I129"	0	0	0	1.02452e-13	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3121"	"I129"	0	0	0	4.95236e+07	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3122"	"I129"	0	0	0	2.05295e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3311"	"I129"	0	0	0	70.2703	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3312"	"I129"	0	0	0	1.71843	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3321"	"I129"	0	0	0	5.88963e-08	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3322"	"I129"	0	0	0	0.33285	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v1_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_15"	"I129"	0	0	0	6684.37	0	0	0	0	0	0	0	0
9.78286e+11	"v2_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_171"	"I129"	0	0	0	7.1683	0	0	0	0	0	0	0	0
9.78286e+11	"v2_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_311"	"I129"	0	0	0	1.42155e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v2_321"	"I129"	0	0	0	0.00344992	0	0	0	0	0	0	0	0
9.78286e+11	"v2_322"	"I129"	0	0	0	1.89286e-14	0	0	0	0	0	0	0	0
9.78286e+11	"v2_341"	"I129"	0	0	0	7594.72	0	0	0	0	0	0	0	0
9.78286e+11	"v2_411"	"I129"	0	0	0	2.96499	0	0	0	0	0	0	0	0
9.78286e+11	"v2_412"	"I129"	0	0	0	1.01709	0	0	0	0	0	0	0	0
9.78286e+11	"v2_441"	"I129"	0	0	0	3.25934e-11	0	0	0	0	0	0	0	0
9.78286e+11	"v2_442"	"I129"	0	0	0	5.92113e-19	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1331"	"I129"	0	0	0	1.18992e+09	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1332"	"I129"	0	0	0	1.12759e+09	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1333"	"I129"	0	0	0	9.35472e+06	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1411"	"I129"	0	0	0	1.29304e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1412"	"I129"	0	0	0	7.44492e+07	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1421"	"I129"	0	0	0	1251.78	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1422"	"I129"	0	0	0	756.281	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1721"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1722"	"I129"	0	0	0	1.46745	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1811"	"I129"	0	0	0	6.02685	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1812"	"I129"	0	0	0	0.491819	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1912"	"I129"	0	0	0	3.01152e-18	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1921"	"I129"	0	0	0	1.42009	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1922"	"I129"	0	0	0	0.0531848	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1941"	"I129"	0	0	0	0.000232607	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1942"	"I129"	0	0	0	8.8183e-05	0	0	0	0	0	0	0	0
9.78286e+11	"v2_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2161"	"I129"	0	0	0	2.07543	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2162"	"I129"	0	0	0	2.67108	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2211"	"I129"	0	0	0	1.32762e-06	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2212"	"I129"	0	0	0	7.82815e-11	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3121"	"I129"	0	0	0	5.31967e+07	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3122"	"I129"	0	0	0	5.76812e+08	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3311"	"I129"	0	0	0	1202.6	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3312"	"I129"	0	0	0	491.456	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3321"	"I129"	0	0	0	6.39539e-06	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3322"	"I129"	0	0	0	39.9437	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	"v2_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach1"	"I129"	-6.75432e-08	0	-6.75432e-08	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach5"	"I129"	-5.271e-09	0	-5.271e-09	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach7"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach10"	"I129"	-0.00924503	0	-0.00924503	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach11"	"I129"	-4.2929	0	-4.2929	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach12"	"I129"	-1.18214	0	-1.18214	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach13"	"I129"	-2.07199	0	-2.07199	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach14"	"I129"	-0.00130432	0	-0.00130432	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach15"	"I129"	-1.89972	0	-1.89972	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach16"	"I129"	-5.68855e-05	0	-5.68855e-05	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach17"	"I129"	-1.21969e-10	0	-1.21969e-10	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach18"	"I129"	-6.6928e-10	0	-6.6928e-10	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach19"	"I129"	-6.62652e-08	0	-6.62652e-08	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach20"	"I129"	-2.37108e-08	0	-2.37108e-08	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach21"	"I129"	-1.75561e-08	0	-1.75561e-08	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach50"	"I129"	-2.48231e-09	0	-2.48231e-09	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach51"	"I129"	-6.82949e-23	0	-6.82949e-23	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach52"	"I129"	-1.26861e-10	0	-1.26861e-10	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach53"	"I129"	-6.69965e-07	0	-6.69965e-07	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach54"	"I129"	-0.000449193	0	-0.000449193	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach55"	"I129"	-2.03754e-20	0	-2.03754e-20	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach56"	"I129"	-5.53469e-09	0	-5.53469e-09	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach57"	"I129"	-4.76009e-08	0	-4.76009e-08	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach58"	"I129"	-2.83054e-21	0	-2.83054e-21	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach59"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach60"	"I129"	-6.80626e-12	0	-6.80626e-12	0	0	0	0	0	0	0	0	0
9.78286e+11	".reach61"	"I129"	-8.25885e-24	0	-8.25885e-24	0	0	0	0	0	0	0	0	0
9.78286e+11	".povrch"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
9.78286e+11	".IMPLICIT_BOUNDARY"	"I129"	-4.25531e-06	0	-4.25531e-06	0	0	0	0	0	0	0	0	0
9.78286e+11	"ALL"	"I129"	-9.45781	0	-9.45781	2.09184e+12	10	10	0	-2.98466e+11	3.15576e+11	-1.86962e+12	1.89346e+12	1.02905
1.00984e+12	"tect1"	"I129"	0	0	0	2.37357e+08	0	0	0	0	0	0	0	0
1.00984e+12	"tect2"	"I129"	0	0	0	8.8972e+10	0	0	0	0	0	0	0	0
1.00984e+12	"tect3"	"I129"	0	0	0	4.50948e+09	0	0	0	0	0	0	0	0
1.00984e+12	"hu"	"I129"	0	0	0	3.59445e+10	10	10	0	0	0	0	0	0
1.00984e+12	"geo_1_layer3"	"I129"	0	0	0	1.0254e+07	0	0	0	0	0	0	0	0
1.00984e+12	"geo_2_layer3"	"I129"	0	0	0	9.72482e+10	0	0	0	0	0	0	0	0
1.00984e+12	"geo_3_layer3"	"I129"	0	0	0	982.18	0	0	0	0	0	0	0	0
1.00984e+12	"geo_6_layer3"	"I129"	0	0	0	210.991	0	0	0	0	0	0	0	0
1.00984e+12	"geo_7_layer3"	"I129"	0	0	0	9.59394e+07	0	0	0	0	0	0	0	0
1.00984e+12	"geo_8_layer3"	"I129"	0	0	0	2.81031e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_9_layer3"	"I129"	0	0	0	3.5238e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_10_layer3"	"I129"	0	0	0	3.92007e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_11_layer3"	"I129"	0	0	0	7.79558e+08	0	0	0	0	0	0	0	0
1.00984e+12	"geo_12_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_13_layer3"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_1_layer4"	"I129"	0	0	0	2.93337e+07	0	0	0	0	0	0	0	0
1.00984e+12	"geo_2_layer4"	"I129"	0	0	0	1.81559e+11	0	0	0	0	0	0	0	0
1.00984e+12	"geo_3_layer4"	"I129"	0	0	0	3371.49	0	0	0	0	0	0	0	0
1.00984e+12	"geo_4_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_6_layer4"	"I129"	0	0	0	1115.52	0	0	0	0	0	0	0	0
1.00984e+12	"geo_7_layer4"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_8_layer4"	"I129"	0	0	0	0.196959	0	0	0	0	0	0	0	0
1.00984e+12	"geo_9_layer4"	"I129"	0	0	0	4.63361e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_10_layer4"	"I129"	0	0	0	5.42692e+10	0	0	0	0	0	0	0	0
1.00984e+12	"geo_11_layer4"	"I129"	0	0	0	9.60199e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_1_layer5"	"I129"	0	0	0	8.68663e+07	0	0	0	0	0	0	0	0
1.00984e+12	"geo_2_layer5"	"I129"	0	0	0	3.37686e+11	0	0	0	0	0	0	0	0
1.00984e+12	"geo_3_layer5"	"I129"	0	0	0	4781.3	0	0	0	0	0	0	0	0
1.00984e+12	"geo_5_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_6_layer5"	"I129"	0	0	0	1222.85	0	0	0	0	0	0	0	0
1.00984e+12	"geo_8_layer5"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_9_layer5"	"I129"	0	0	0	0.291434	0	0	0	0	0	0	0	0
1.00984e+12	"geo_10_layer5"	"I129"	0	0	0	1.58974e+11	0	0	0	0	0	0	0	0
1.00984e+12	"geo_11_layer5"	"I129"	0	0	0	1.71253e+10	0	0	0	0	0	0	0	0
1.00984e+12	"geo_1_layer6"	"I129"	0	0	0	6.24531e+08	0	0	0	0	0	0	0	0
1.00984e+12	"geo_2_layer6"	"I129"	0	0	0	8.53286e+11	0	0	0	0	0	0	0	0
1.00984e+12	"geo_3_layer6"	"I129"	0	0	0	1.67247e+06	0	0	0	0	0	0	0	0
1.00984e+12	"geo_5_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_6_layer6"	"I129"	0	0	0	5.34228e+06	0	0	0	0	0	0	0	0
1.00984e+12	"geo_7_layer6"	"I129"	0	0	0	4.17797e+08	0	0	0	0	0	0	0	0
1.00984e+12	"geo_8_layer6"	"I129"	0	0	0	1.33191e+09	0	0	0	0	0	0	0	0
1.00984e+12	"geo_9_layer6"	"I129"	0	0	0	1.65265e+08	0	0	0	0	0	0	0	0
1.00984e+12	"geo_10_layer6"	"I129"	0	0	0	2.31424e+11	0	0	0	0	0	0	0	0
1.00984e+12	"geo_11_layer6"	"I129"	0	0	0	1.70833e+10	0	0	0	0	0	0	0	0
1.00984e+12	"geo_12_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"geo_13_layer6"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_12"	"I129"	0	0	0	3.33479e-10	0	0	0	0	0	0	0	0
1.00984e+12	"v1_15"	"I129"	0	0	0	3.3395e-12	0	0	0	0	0	0	0	0
1.00984e+12	"v1_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_171"	"I129"	0	0	0	5.09722	0	0	0	0	0	0	0	0
1.00984e+12	"v1_195"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_212"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_213"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_215"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_232"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_311"	"I129"	0	0	0	1.44365e+08	0	0	0	0	0	0	0	0
1.00984e+12	"v1_321"	"I129"	0	0	0	2.76733e-05	0	0	0	0	0	0	0	0
1.00984e+12	"v1_322"	"I129"	0	0	0	4.18489e-14	0	0	0	0	0	0	0	0
1.00984e+12	"v1_341"	"I129"	0	0	0	212.592	0	0	0	0	0	0	0	0
1.00984e+12	"v1_411"	"I129"	0	0	0	1.09013	0	0	0	0	0	0	0	0
1.00984e+12	"v1_412"	"I129"	0	0	0	0.0941207	0	0	0	0	0	0	0	0
1.00984e+12	"v1_441"	"I129"	0	0	0	3.94609e-12	0	0	0	0	0	0	0	0
1.00984e+12	"v1_442"	"I129"	0	0	0	1.50032e-21	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1331"	"I129"	0	0	0	5.4751e+08	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1332"	"I129"	0	0	0	3.6878e+08	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1333"	"I129"	0	0	0	39795.7	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1411"	"I129"	0	0	0	5.19059e+07	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1412"	"I129"	0	0	0	9.56256e+06	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1421"	"I129"	0	0	0	7.30926	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1422"	"I129"	0	0	0	3.23713	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1721"	"I129"	0	0	0	6.61606e-15	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1722"	"I129"	0	0	0	0.439064	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1811"	"I129"	0	0	0	3.81474	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1812"	"I129"	0	0	0	0.0803031	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1821"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1822"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1911"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1912"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1921"	"I129"	0	0	0	2.80497	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1922"	"I129"	0	0	0	0.0695824	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1931"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1932"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1941"	"I129"	0	0	0	1.57135e-05	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1942"	"I129"	0	0	0	2.44434e-06	0	0	0	0	0	0	0	0
1.00984e+12	"v1_1962"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2112"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2161"	"I129"	0	0	0	2.69001	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2162"	"I129"	0	0	0	1.94067	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2211"	"I129"	0	0	0	1.09791e-07	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2212"	"I129"	0	0	0	2.87561e-13	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2311"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2312"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2411"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2412"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_2422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3121"	"I129"	0	0	0	4.87458e+07	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3122"	"I129"	0	0	0	2.0194e+08	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3311"	"I129"	0	0	0	92.1132	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3312"	"I129"	0	0	0	2.30314	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3321"	"I129"	0	0	0	6.61665e-08	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3322"	"I129"	0	0	0	0.431098	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3421"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3422"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3441"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3442"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3451"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v1_3452"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_11"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_12"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_15"	"I129"	0	0	0	6601.32	0	0	0	0	0	0	0	0
1.00984e+12	"v2_16"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_42"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_43"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_131"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
1.00984e+12	"v2_132"	"I129"	0	0	0	0	0	0	0	0	0	0	0	0
